Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
243 7000.00 953.97 40.666265 52.6207 0.34641 22.9094 0.928158 0 4.37118 0.444713 0.254188 0 0 4.67598 4.19636 1.52136 0.249404 7.48212
243 4000.00 924.16 40.517136 54.1956 0.259157 22.5357 0.849054 0 3.40089 0.434138 1.06218 0 0 4.05907 3.92624 1.51799 0.250322 7.50966
239 10000.00 981.82 37.919990 51.4842 0.431569 22.8141 0.823595 0 4.40838 0.48144 0.0471076 0 0 5.10552 4.481 1.63155 0.267466 8.02399
214 1000.00 966.13 29.962689 60.9393 0.456863 17.0281 1.08609 0 3.46 0.531196 1.53364 0 0 4.58969 4.21311 2.01629 0.338498 3.80718
244 7000.00 951.97 40.464282 52.6754 0.34318 22.8954 0.921883 0 4.33066 0.446933 0.239886 0 0 4.63521 4.21246 1.52881 0.250649 7.51947
215 1000.00 964.13 29.614053 61.119 0.452688 16.9613 1.07236 0 3.40322 0.537449 1.50128 0 0 4.53063 4.22875 2.03891 0.342484 3.81192
244 4000.00 922.16 40.279285 54.2567 0.256161 22.5192 0.841222 0 3.36027 0.436702 1.0433 0 0 4.01546 3.93855 1.52667 0.2518 7.554
240 10000.00 979.82 37.808058 51.5291 0.426301 22.8195 0.816208 0 4.35871 0.482865 0.0405958 0 0 5.08018 4.49411 1.63638 0.268258 8.04775
245 7000.00 949.97 40.236239 52.7295 0.341128 22.8716 0.916953 0 4.29746 0.449466 0.227275 0 0 4.58619 4.22903 1.53726 0.252069 7.56208
216 1000.00 962.13 29.273468 61.297 0.448577 16.8945 1.05875 0 3.34733 0.543702 1.46974 0 0 4.47227 4.24364 2.0615 0.346468 3.81648
245 4000.00 920.15 40.044906 54.317 0.253185 22.5028 0.833446 0 3.32005 0.439258 1.02473 0 0 3.97206 3.95065 1.53532 0.253274 7.59821
241 10000.00 977.82 37.698100 51.5735 0.42111 22.8249 0.808821 0 4.30922 0.484273 0.0346205 0 0 5.055 4.50707 1.64115 0.269041 8.07122
246 7000.00 947.97 40.011400 52.7831 0.339121 22.8477 0.912032 0 4.26439 0.451991 0.215097 0 0 4.53744 4.2454 1.54567 0.253486 7.60458
246 4000.00 918.15 39.813916 54.3768 0.250231 22.4864 0.825725 0 3.28023 0.441806 1.00648 0 0 3.92889 3.96254 1.54394 0.254743 7.6423
217 1000.00 960.13 28.940589 61.4733 0.444529 16.8278 1.04529 0 3.2923 0.549956 1.439 0 0 4.41461 4.25779 2.08405 0.350453 3.82089
242 10000.00 975.82 37.590051 51.6176 0.415991 22.8303 0.801432 0 4.2599 0.485665 0.0291693 0 0 5.02998 4.51987 1.64587 0.269814 8.09442
247 7000.00 945.98 39.789683 52.8361 0.33716 22.8238 0.907121 0 4.23147 0.45451 0.203345 0 0 4.48895 4.26158 1.55406 0.254898 7.64695
247 4000.00 916.14 39.586233 54.4358 0.247299 22.47 0.818059 0 3.24081 0.444347 0.988532 0 0 3.88594 3.97422 1.55253 0.256208 7.68625
218 1000.00 958.12 28.615095 61.6479 0.440544 16.7613 1.03196 0 3.23813 0.556212 1.40904 0 0 4.35765 4.27119 2.10658 0.35444 3.82513
248 7000.00 943.98 39.571007 52.8886 0.335242 22.8 0.90222 0 4.19868 0.457022 0.192011 0 0 4.44073 4.27754 1.56242 0.256307 7.68921
243 10000.00 973.83 37.483842 51.6613 0.410943 22.8356 0.794039 0 4.21074 0.487041 0.0242301 0 0 5.00512 4.53253 1.65053 0.270579 8.11736
248 4000.00 914.14 39.361777 54.4942 0.24439 22.4537 0.810449 0 3.20178 0.446881 0.970887 0 0 3.84322 3.98569 1.56109 0.257669 7.73008
249 7000.00 941.98 39.355295 52.9406 0.33337 22.7761 0.89733 0 4.16603 0.459527 0.181086 0 0 4.39278 4.29331 1.57075 0.257712 7.73135
219 1000.00 956.12 28.296681 61.8208 0.436622 16.6948 1.01876 0 3.18479 0.562471 1.37982 0 0 4.30138 4.28385 2.12908 0.358428 3.82922
249 4000.00 912.14 39.140470 54.5519 0.241504 22.4374 0.802896 0 3.16315 0.449408 0.953539 0 0 3.80073 3.99694 1.56962 0.259126 7.77379
244 10000.00 971.83 37.379399 51.7046 0.405962 22.841 0.786641 0 4.16173 0.488402 0.0197907 0 0 4.9804 4.54505 1.65514 0.271335 8.14004
250 7000.00 939.98 39.142470 52.9921 0.331543 22.7523 0.89245 0 4.13352 0.462025 0.170563 0 0 4.3451 4.30887 1.57905 0.259113 7.77339
220 1000.00 954.12 27.985063 61.992 0.432762 16.6285 1.00569 0 3.13228 0.568734 1.35133 0 0 4.2458 4.29579 2.15156 0.362419 3.83315
250 4000.00 910.13 38.922235 54.6089 0.238641 22.4212 0.795397 0 3.12491 0.451927 0.936482 0 0 3.75848 4.00798 1.57812 0.260579 7.81738
245 10000.00 969.83 37.276639 51.7475 0.401046 22.8463 0.779232 0 4.11284 0.489749 0.0158391 0 0 4.95582 4.55743 1.6597 0.272083 8.16248
251 7000.00 937.98 38.932456 53.043 0.329761 22.7285 0.887581 0 4.10115 0.464518 0.160433 0 0 4.29769 4.32423 1.58733 0.260511 7.81532
221 1000.00 952.12 27.679972 62.1617 0.428965 16.5622 0.992755 0 3.08057 0.575003 1.32354 0 0 4.1909 4.30699 2.17402 0.366414 3.83693
246 10000.00 967.84 37.175462 51.7901 0.396191 22.8516 0.771809 0 4.06405 0.491082 0.012363 0 0 4.93136 4.56969 1.66422 0.272823 8.18469
252 7000.00 935.98 38.725181 53.0933 0.328023 22.7047 0.882722 0 4.06893 0.467004 0.150688 0 0 4.25055 4.33939 1.59558 0.261905 7.85716
222 1000.00 950.12 27.381155 62.3298 0.425229 16.496 0.97995 0 3.02966 0.581278 1.29643 0 0 4.13667 4.31748 2.19647 0.370413 3.84056
253 7000.00 933.98 38.520572 53.1432 0.326331 22.681 0.877874 0 4.03684 0.469484 0.141321 0 0 4.20368 4.35433 1.60381 0.263296 7.89889
252 4000.00 906.12 38.494682 54.721 0.232988 22.3889 0.780568 0 3.04959 0.456947 0.903222 0 0 3.67467 4.02943 1.59504 0.263473 7.9042
247 10000.00 965.84 37.075749 51.8325 0.391396 22.8569 0.764364 0 4.01531 0.492402 0.00935041 0 0 4.907 4.58184 1.6687 0.273557 8.20671
223 1000.00 948.11 27.088375 62.4964 0.421554 16.43 0.967276 0 2.97953 0.58756 1.26998 0 0 4.08312 4.32725 2.21891 0.374416 3.84403
253 4000.00 904.12 38.285219 54.776 0.230198 22.3728 0.773237 0 3.0125 0.459447 0.887008 0 0 3.63313 4.03982 1.60346 0.264915 7.94745
254 7000.00 931.98 38.318561 53.1925 0.324683 22.6572 0.873038 0 4.0049 0.47196 0.132325 0 0 4.15708 4.36908 1.61201 0.264684 7.94053
248 10000.00 963.84 36.977342 51.8746 0.386656 22.8622 0.756885 0 3.96656 0.493713 0.0067887 0 0 4.88272 4.5939 1.67314 0.274285 8.22855
224 1000.00 946.11 26.801407 62.6615 0.417941 16.364 0.95473 0 2.93017 0.593851 1.24417 0 0 4.03023 4.33631 2.24134 0.378425 3.84736
254 4000.00 902.11 38.078538 54.8304 0.227434 22.3568 0.765961 0 2.9758 0.461941 0.871067 0 0 3.59183 4.05 1.61186 0.266353 7.990589
249 10000.00 961.84 36.880022 51.9166 0.381971 22.8675 0.749355 0 3.91771 0.495016 0.00466507 0 0 4.85847 4.60588 1.67755 0.275009 8.25026
225 1000.00 944.11 26.520041 62.8251 0.414389 16.2981 0.942312 0 2.88156 0.600152 1.21898 0 0 3.97802 4.34466 2.26376 0.38244 3.85055
255 4000.00 900.11 37.874569 54.8841 0.224695 22.3408 0.75874 0 2.93947 0.464428 0.855391 0 0 3.55077 4.05997 1.62022 0.267787 8.03362
256 7000.00 927.98 37.922056 53.2895 0.321522 22.6099 0.863399 0 3.94144 0.476894 0.115414 0 0 4.0647 4.39794 1.62835 0.267452 8.02356
250 10000.00 959.85 36.783451 51.9585 0.377337 22.8729 0.741743 0 3.86858 0.496315 0.00296591 0 0 4.83419 4.61784 1.68196 0.275731 8.27192
226 1000.00 942.11 26.244077 62.9872 0.410897 16.2324 0.93002 0 2.8337 0.606463 1.19439 0 0 3.92646 4.3523 2.28618 0.386461 3.85359
257 7000.00 925.98 37.727430 53.3371 0.320009 22.5862 0.858596 0 3.90992 0.479354 0.107485 0 0 4.01892 4.41207 1.63649 0.268832 8.06495
256 4000.00 898.10 37.673246 54.9372 0.221981 22.3249 0.751575 0 2.90351 0.46691 0.839978 0 0 3.50996 4.06971 1.62857 0.269218 8.07655
227 1000.00 940.10 25.973326 63.1479 0.407464 16.1667 0.917855 0 2.78656 0.612785 1.17038 0 0 3.87556 4.35925 2.30859 0.39049 3.85648
251 10000.00 957.85 36.687048 52.0007 0.372752 22.8783 0.733995 0 3.81888 0.497619 0.00167625 0 0 4.80975 4.62984 1.68638 0.276455 8.29366
258 7000.00 923.98 37.535135 53.3843 0.318541 22.5627 0.853805 0 3.87854 0.48181 0.0998972 0 0 3.97342 4.42598 1.6446 0.270209 8.10627
257 4000.00 896.10 37.474502 54.9896 0.219293 22.309 0.744465 0 2.86793 0.469387 0.824822 0 0 3.46939 4.07924 1.63688 0.270646 8.11938
228 1000.00 938.10 25.707611 63.3072 0.404092 16.1011 0.905814 0 2.74014 0.619118 1.14694 0 0 3.82532 4.36551 2.33101 0.394526 3.85924
252 10000.00 955.85 36.589651 52.0436 0.368215 22.8838 0.725996 0 3.76798 0.498944 0.000778151 0 0 4.78489 4.64203 1.69087 0.277191 8.31573
259 7000.00 921.98 37.345108 53.4309 0.317117 22.5391 0.849025 0 3.84731 0.484262 0.0926439 0 0 3.92819 4.43968 1.6527 0.271584 8.14751
258 4000.00 894.10 37.278274 55.0413 0.216631 22.2932 0.73741 0 2.83271 0.471857 0.809919 0 0 3.42908 4.08854 1.64518 0.272071 8.16212
229 1000.00 936.10 25.446762 63.4651 0.400778 16.0356 0.893897 0 2.69443 0.625465 1.12405 0 0 3.77573 4.37107 2.35343 0.39857 3.86186
260 7000.00 919.98 37.157289 53.4769 0.315738 22.5156 0.844256 0 3.81622 0.48671 0.0857182 0 0 3.88323 4.45318 1.66077 0.272957 8.1887
230 1000.00 934.10 25.190622 63.6217 0.397524 15.9702 0.882104 0 2.64941 0.631825 1.10169 0 0 3.72679 4.37595 2.37585 0.402623 3.86434
259 4000.00 892.09 37.084498 55.0923 0.213996 22.2775 0.730409 0 2.79786 0.474323 0.795264 0 0 3.38901 4.09762 1.65344 0.273492 8.20477
261 7000.00 917.98 36.971615 53.5224 0.314404 22.4922 0.839499 0 3.78527 0.489154 0.0791135 0 0 3.83855 4.46646 1.66883 0.274327 8.22982
231 1000.00 932.09 24.939039 63.7769 0.394327 15.9049 0.870432 0 2.60508 0.638198 1.07985 0 0 3.67849 4.38015 2.39828 0.406685 3.86669
262 7000.00 915.98 36.788028 53.5674 0.313115 22.4688 0.834753 0 3.75447 0.491595 0.072823 0 0 3.79415 4.47953 1.67687 0.275696 8.27089
260 4000.00 890.09 36.893113 55.1427 0.211387 22.2618 0.723463 0 2.76337 0.476783 0.780853 0 0 3.34919 4.10648 1.66169 0.274911 8.24733
232 1000.00 930.09 24.691869 63.9308 0.391189 15.8397 0.858881 0 2.56141 0.644587 1.05851 0 0 3.63084 4.38367 2.42072 0.410756 3.8689
263 7000.00 913.98 36.606471 53.6118 0.311871 22.4454 0.830018 0 3.7238 0.494033 0.0668403 0 0 3.75001 4.49239 1.68489 0.277064 8.31191
261 4000.00 888.08 36.704058 55.1924 0.208804 22.2462 0.716571 0 2.72924 0.479239 0.766682 0 0 3.30963 4.11511 1.66992 0.276327 8.28981
262 4000.00 886.08 36.517275 55.2415 0.206248 22.2307 0.709733 0 2.69547 0.481691 0.752746 0 0 3.27031 4.12352 1.67812 0.27774 8.33221
264 7000.00 911.98 36.426886 53.6556 0.310672 22.4221 0.825294 0 3.69327 0.496469 0.061159 0 0 3.70616 4.50503 1.69289 0.27843 8.35289
265 7000.00 909.98 36.249217 53.6989 0.309518 22.3989 0.820581 0 3.66288 0.498902 0.0557727 0 0 3.66258 4.51746 1.70089 0.279794 8.39383
234 1000.00 926.09 24.210237 64.2348 0.385083 15.7096 0.836139 0 2.47606 0.65741 1.0173 0 0 3.53745 4.38869 2.46562 0.418927 3.87293
266 7000.00 907.99 36.073409 53.7417 0.308409 22.3757 0.815879 0 3.63263 0.501334 0.0506754 0 0 3.61928 4.52967 1.70886 0.281158 8.43474
235 1000.00 924.09 23.975524 64.3849 0.382115 15.6447 0.824945 0 2.43435 0.663846 0.997389 0 0 3.49171 4.39021 2.48808 0.423028 3.87474
264 4000.00 882.07 36.150294 55.3376 0.201216 22.1999 0.696217 0 2.62897 0.48658 0.725564 0 0 3.19246 4.13965 1.69446 0.28056 8.4168
236 1000.00 922.08 23.744721 64.5337 0.379204 15.5799 0.813869 0 2.39327 0.670299 0.97793 0 0 3.44661 4.39106 2.51056 0.42714 3.87643
267 7000.00 905.99 35.899410 53.7839 0.307346 22.3526 0.811187 0 3.60252 0.503763 0.0458607 0 0 3.57625 4.54167 1.71683 0.282521 8.47562
265 4000.00 880.07 35.969985 55.3847 0.19874 22.1846 0.68954 0 2.59625 0.48902 0.712311 0 0 3.15391 4.14738 1.7026 0.281966 8.45899
266 4000.00 878.06 35.791725 55.4311 0.196291 22.1694 0.682915 0 2.56387 0.491455 0.699276 0 0 3.11563 4.15487 1.71073 0.283371 8.50112
237 1000.00 920.08 23.517719 64.6813 0.376347 15.5152 0.80291 0 2.3528 0.676769 0.958908 0 0 3.40213 4.39126 2.53305 0.431263 3.87799
268 7000.00 903.99 35.727166 53.8255 0.306328 22.3295 0.806505 0 3.57254 0.506192 0.0413229 0 0 3.5335 4.55345 1.72478 0.283883 8.51648
267 4000.00 876.06 35.615461 55.4768 0.193869 22.1542 0.676343 0 2.53183 0.493887 0.686457 0 0 3.0776 4.16213 1.71883 0.284773 8.54319
269 7000.00 901.99 35.556625 53.8666 0.305355 22.3065 0.801833 0 3.5427 0.50862 0.0370558 0 0 3.49103 4.56501 1.73272 0.285244 8.55733
238 1000.00 918.08 23.294413 64.8278 0.373546 15.4506 0.792066 0 2.31295 0.683256 0.940312 0 0 3.35829 4.39081 2.55555 0.435397 3.87942
268 4000.00 874.05 35.441141 55.5219 0.191474 22.1392 0.669824 0 2.50013 0.496317 0.67385 0 0 3.03983 4.16916 1.72692 0.286174 8.58521
270 7000.00 899.99 35.387737 53.9071 0.304428 22.2836 0.79717 0 3.51298 0.511047 0.0330538 0 0 3.44883 4.57635 1.74065 0.286606 8.59817
239 1000.00 916.08 23.074702 64.973 0.3708 15.3862 0.781337 0 2.2737 0.689762 0.922129 0 0 3.31507 4.38971 2.57807 0.439543 3.88073
269 4000.00 872.05 35.268717 55.5663 0.189105 22.1242 0.663357 0 2.46876 0.498743 0.66145 0 0 3.00232 4.17595 1.73499 0.287573 8.62719
240 1000.00 914.07 22.858490 65.117 0.368107 15.3218 0.770721 0 2.23505 0.696286 0.904348 0 0 3.27247 4.38797 2.60059 0.443701 3.88192
241 1000.00 912.07 22.645686 65.26 0.365469 15.2575 0.760219 0 2.19697 0.702829 0.88696 0 0 3.23049 4.38559 2.62313 0.44787 3.88298
271 7000.00 897.99 35.211547 53.9487 0.300109 22.2596 0.792475 0 3.48301 0.513605 0.0293084 0 0 3.40716 4.58785 1.74899 0.28804 8.64119
270 4000.00 870.04 34.996821 55.6691 0.190575 22.1058 0.642165 0 2.37759 0.502618 0.612035 0 0 2.96669 4.2011 1.74827 0.289807 8.69421
242 1000.00 910.07 22.436204 65.4017 0.362883 15.1934 0.749829 0 2.15947 0.709392 0.869953 0 0 3.18913 4.38257 2.64569 0.452052 3.88392
271 4000.00 868.04 34.824021 55.716 0.19152 22.0801 0.636291 0 2.34808 0.505112 0.595207 0 0 2.93107 4.21131 1.75665 0.291245 8.73735
243 1000.00 908.07 22.229959 65.5424 0.36035 15.1293 0.73955 0 2.12254 0.715973 0.853317 0 0 3.14839 4.37893 2.66826 0.456246 3.88474
272 4000.00 866.03 34.653202 55.7623 0.192464 22.0546 0.630447 0 2.31884 0.507602 0.57876 0 0 2.89564 4.22128 1.76502 0.292681 8.78042
272 7000.00 895.99 35.034564 53.991 0.293841 22.2358 0.78778 0 3.45315 0.516199 0.0257973 0 0 3.36531 4.5993 1.75744 0.289495 8.68484
244 1000.00 906.06 22.026872 65.6819 0.35787 15.0654 0.729381 0 2.08616 0.722574 0.837043 0 0 3.10826 4.37466 2.69084 0.460452 3.88545
273 4000.00 864.03 34.484312 55.8079 0.193407 22.0291 0.624633 0 2.28985 0.510088 0.562686 0 0 2.86041 4.23098 1.77336 0.294114 8.82343
274 4000.00 862.03 34.317294 55.8529 0.194348 22.0038 0.618851 0 2.26114 0.51257 0.546981 0 0 2.82537 4.24043 1.78168 0.295546 8.86637
245 1000.00 904.06 21.826868 65.8203 0.355441 15.0016 0.719322 0 2.05034 0.729195 0.821121 0 0 3.06875 4.36978 2.71343 0.464672 3.88603
275 4000.00 860.02 34.152098 55.8973 0.195288 21.9786 0.613101 0 2.23269 0.51505 0.531635 0 0 2.79054 4.24961 1.78998 0.296975 8.90926
246 1000.00 902.06 21.629872 65.9576 0.353064 14.9379 0.709372 0 2.01505 0.735837 0.805542 0 0 3.02984 4.36427 2.73604 0.468904 3.8865
276 4000.00 858.02 33.988672 55.941 0.196227 21.9535 0.607383 0 2.20451 0.517526 0.516644 0 0 2.7559 4.25853 1.79826 0.298403 8.95209
273 7000.00 893.99 34.859446 54.0328 0.287702 22.2121 0.783092 0 3.42343 0.518792 0.0225377 0 0 3.32375 4.6105 1.76588 0.290949 8.72847
277 4000.00 856.01 33.826966 55.984 0.197165 21.9286 0.601697 0 2.17659 0.52 0.501999 0 0 2.72148 4.26719 1.80653 0.29983 8.99489
247 1000.00 900.06 21.435815 66.0939 0.350737 14.8744 0.69953 0 1.9803 0.742498 0.790297 0 0 2.99154 4.35816 2.75866 0.473149 3.88685
274 7000.00 891.99 34.686134 54.0739 0.281689 22.1886 0.778411 0 3.39383 0.521384 0.019524 0 0 3.28247 4.62147 1.77431 0.292403 8.77209
278 4000.00 854.01 33.666818 56.0265 0.198006 21.9038 0.596042 0 2.14893 0.522474 0.487691 0 0 2.68723 4.27559 1.81478 0.301256 9.03767
248 1000.00 898.06 21.244630 66.2291 0.348461 14.8109 0.689795 0 1.94607 0.74918 0.775377 0 0 2.95385 4.35144 2.78129 0.477407 3.88708
275 7000.00 889.99 34.514567 54.1144 0.275799 22.1651 0.773734 0 3.36434 0.523976 0.0167504 0 0 3.24146 4.63219 1.78272 0.293856 8.81569
279 4000.00 852.00 33.502246 56.0722 0.193646 21.8795 0.590329 0 2.1212 0.52504 0.473482 0 0 2.65232 4.28411 1.82334 0.302736 9.08207
249 1000.00 896.05 21.056253 66.3633 0.346235 14.7476 0.680166 0 1.91236 0.755883 0.760775 0 0 2.91675 4.34412 2.80393 0.481678 3.88721
276 7000.00 887.99 34.344689 54.1543 0.270029 22.1417 0.769061 0 3.33498 0.526568 0.0142116 0 0 3.20073 4.64267 1.79112 0.29531 8.8593
280 4000.00 850.00 33.339496 56.1172 0.189381 21.8553 0.584652 0 2.09374 0.527603 0.459615 0 0 2.61764 4.29234 1.83188 0.304214 9.12641
250 1000.00 894.05 20.870621 66.4964 0.344058 14.6844 0.670643 0 1.87916 0.762606 0.746483 0 0 2.88026 4.33621 2.82658 0.485962 3.88722
277 7000.00 885.99 34.176440 54.1936 0.264378 22.1185 0.764388 0 3.30571 0.52916 0.011902 0 0 3.16028 4.65291 1.79951 0.296764 8.90291
251 1000.00 892.05 20.687676 66.6285 0.34193 14.6214 0.661225 0 1.84646 0.76935 0.732492 0 0 2.84436 4.32771 2.84924 0.490259 3.88711
278 7000.00 883.99 34.009763 54.2323 0.258841 22.0954 0.759714 0 3.27653 0.531754 0.00981626 0 0 3.12011 4.6629 1.8079 0.298218 8.94654
252 1000.00 890.05 20.507360 66.7595 0.339851 14.5585 0.651911 0 1.81426 0.776114 0.718794 0 0 2.80906 4.31862 2.87191 0.49457 3.8869
279 7000.00 881.99 33.844598 54.2704 0.253417 22.0724 0.755034 0 3.24743 0.534349 0.00794909 0 0 3.08021 4.67266 1.81628 0.299673 8.9902
253 1000.00 888.04 20.329619 66.8896 0.33782 14.4957 0.642701 0 1.78255 0.7829 0.705384 0 0 2.77435 4.30895 2.89459 0.498894 3.88658
280 7000.00 879.99 33.680884 54.3079 0.248102 22.0496 0.750345 0 3.21838 0.536946 0.00629515 0 0 3.04058 4.68218 1.82466 0.30113 9.0339
254 1000.00 886.04 20.154399 67.0187 0.335836 14.433 0.633593 0 1.75132 0.789706 0.692253 0 0 2.74023 4.2987 2.91727 0.503231 3.88615
281 7000.00 877.99 33.518556 54.3449 0.242895 22.0269 0.745639 0 3.18935 0.539546 0.00484914 0 0 3.00123 4.69147 1.83304 0.302588 9.07765
255 1000.00 884.04 19.981650 67.1468 0.3339 14.3705 0.624586 0 1.72056 0.796533 0.679394 0 0 2.7067 4.28789 2.93996 0.507582 3.88561
282 7000.00 875.99 33.357544 54.3813 0.237792 22.0043 0.740907 0 3.1603 0.542151 0.0036057 0 0 2.96215 4.70053 1.84141 0.304049 9.12147
256 1000.00 882.04 19.811323 67.2739 0.33201 14.3081 0.615681 0 1.69027 0.803382 0.666802 0 0 2.67375 4.27651 2.96265 0.511946 3.88497
283 7000.00 873.99 33.197763 54.4172 0.232792 21.9819 0.736136 0 3.13118 0.54476 0.00255935 0 0 2.92334 4.70938 1.8498 0.305512 9.16537
257 1000.00 880.03 19.643371 67.4001 0.330167 14.2459 0.606877 0 1.66045 0.810251 0.654469 0 0 2.64138 4.26457 2.98534 0.516323 3.88422
284 7000.00 871.99 33.039112 54.4527 0.22789 21.9597 0.731304 0 3.10187 0.547376 0.00170439 0 0 2.8848 4.71802 1.85819 0.306979 9.20938
258 1000.00 878.03 19.477748 67.5253 0.328369 14.1838 0.598171 0 1.63108 0.81714 0.642389 0 0 2.60959 4.25208 3.00804 0.520713 3.88336
285 7000.00 869.99 32.881443 54.4879 0.223084 21.9377 0.726373 0 3.07223 0.550001 0.00103466 0 0 2.84652 4.72649 1.8666 0.308451 9.25354
286 7000.00 868.00 32.724521 54.523 0.21837 21.916 0.721275 0 3.04193 0.552638 0.000543094 0 0 2.80848 4.73484 1.87504 0.30993 9.29791
260 1000.00 874.03 19.153316 67.7729 0.32491 14.06 0.581057 0 1.57368 0.830982 0.618964 0 0 2.54773 4.22547 3.05342 0.529534 3.88134
287 7000.00 866.00 32.567874 54.5584 0.213741 21.8947 0.715856 0 3.01029 0.555296 0.000220547 0 0 2.77065 4.74319 1.88355 0.311421 9.34263
261 1000.00 872.03 18.994424 67.8953 0.323247 13.9984 0.572647 0 1.54564 0.837933 0.607608 0 0 2.51766 4.21135 3.07611 0.533963 3.88018
262 1000.00 870.02 18.837561 68.0166 0.32122 13.9369 0.564485 0 1.51846 0.844911 0.596382 0 0 2.48813 4.19671 3.09881 0.53841 3.87895
263 1000.00 868.02 18.681796 68.1364 0.316033 13.8755 0.557609 0 1.49498 0.851955 0.584601 0 0 2.459 4.18151 3.12166 0.542899 3.87788
264 1000.00 866.02 18.528172 68.2553 0.310945 13.8143 0.550792 0 1.4718 0.859019 0.573056 0 0 2.43044 4.1658 3.14449 0.5474 3.87672
265 1000.00 864.02 18.376648 68.3733 0.305954 13.7532 0.544033 0 1.4489 0.866102 0.561741 0 0 2.40245 4.1496 3.16731 0.551914 3.87546
266 1000.00 862.01 18.227188 68.4905 0.301057 13.6924 0.537335 0 1.42629 0.873204 0.550652 0 0 2.37502 4.13291 3.19011 0.556439 3.8741
267 1000.00 860.01 18.079754 68.6069 0.296253 13.6317 0.530695 0 1.40396 0.880325 0.539782 0 0 2.34815 4.11573 3.2129 0.560977 3.87264
268 1000.00 858.01 17.934313 68.7225 0.291539 13.5712 0.524115 0 1.38191 0.887464 0.529128 0 0 2.32183 4.09806 3.23566 0.565526 3.87109
269 1000.00 856.01 17.790830 68.8373 0.286913 13.5109 0.517594 0 1.36015 0.894621 0.518683 0 0 2.29606 4.07993 3.2584 0.570087 3.86944
270 1000.00 854.00 17.649271 68.9512 0.282373 13.4507 0.511133 0 1.33866 0.901797 0.508443 0 0 2.27084 4.06133 3.28111 0.57466 3.8677
271 1000.00 852.00 17.509607 69.0644 0.277917 13.3908 0.504732 0 1.31744 0.90899 0.498403 0 0 2.24616 4.04227 3.3038 0.579243 3.86587
272 1000.00 850.00 17.371806 69.1767 0.273543 13.3311 0.49839 0 1.2965 0.9162 0.488559 0 0 2.22202 4.02275 3.32645 0.583838 3.86395
